Text,Label
গতকাল মঙ্গলবার রাতে ঘূর্ণিঝড় হামুনের আঘাতে বান্দরবান-কেরানীহাট মহাসড়কের বিভিন্ন স্থানে ভেঙে পড়ে অসংখ্য গাছপালা ও বিদ্যুতের খুঁটি। এতে বান্দরবান-দোহাজারি প্রধান বিদ্যুৎ সরবরাহ লাইন ক্ষতিগ্রস্ত হয়। এতে গতকাল রাত ১১টা থেকে বিদ্যুৎ সরবরাহ বন্ধ হয়ে যায়। অপরদিকে ঘূর্ণিঝড়ের আঘাতে জেলার সাতটি উপজেলায় ব্যাপক ক্ষয়ক্ষতি হয়।,damage
"স্থানীয় ক্ষতিগ্রস্ত উল্লা মিয়া ও জানে আলম বলেন, হঠাৎ রাতে ১১টা থেকে ১২টায় ব্যাপক ঝড়বৃষ্টি শুরু হয়। ঝড়ো বাতাসের ঘরবাড়ি উড়িয়ে নিয়ে গেছে। পেঁপে ও কলা বাগানের গাছপালা ভেঙে গুঁড়িয়ে গেছে। ঘরের উপরে গাছ ভেঙে পড়ে কয়েকজন আহত হয়েছে। তবে মারা যায়নি কেউ।",damage
"ঘূর্ণিঝড় ‘হামুনের’ তাণ্ডবে দক্ষিণ চট্টগ্রামে দুজনের মৃত্যু হয়েছে। আহত হয়েছেন প্রায় ১০০ জন। বিধ্বস্ত হয়েছে অন্তত পাঁচ হাজার ঘরবাড়ি। বৈদ্যুতিক খুঁটি ও গাছপালা উপড়ে সংযোগ লাইন বিচ্ছিন্ন হয়ে বিদ্যুৎহীন অবস্থায় রয়েছে সাতকানিয়া, বাঁশখালী ও চন্দনাইশ উপজেলা। ভেঙে পড়েছে কাঁচা ও আধাপাকা ঘরবাড়ি, বিপুল গাছপালা",damage
"সাতকানিয়া উপজেলা নির্বাহী কর্মকর্তা মিল্টন বিশ্বাস বলেন, উপজেলার খাগরিয়া ইউনিয়নে গাছচাপায় বকুমা খাতুন (৬৫) নামে এক নারী নিহত হয়েছেন। বিভিন্ন গ্রামে অনেক গাছপালা ভেঙে গেছে। গাছ ও ডালপালা ভেঙে বিদ্যুতের লাইন ছিঁড়ে গেছে। ১২৩টি ঘরের আংশিক ক্ষতি হয়েছে বলে প্রাথমিক তথ্য এসেছে।বিস্তারিত তথ্য সংগ্রহের কাজ চলছে।",damage
"বাঁশখালীর উপজেলা নির্বাহী কর্মকর্তা জেসমিন আক্তার বলেন, প্রাথমিকভাবে পাওয়া খবরে সরল ইউনিয়নে একজনের মৃত্যু হয়েছে বলে জানা গেছে। আহত হয়েছে প্রায় ৮৫ জন। উপজেলায় বিদ্যুৎ নেই। বিভিন্ন রাস্তায় গাছ পড়ে সড়ক যোগাযোগ বন্ধ হয়ে গেছে।",damage
"পল্লী বিদ্যুতের প্রকৌশলী দিলীপ বলেন, দক্ষিণ চট্টগ্রাম এলাকায় কমপক্ষে ৮১টি বৈদ্যুতিক খুঁটি ক্ষতিগ্রস্ত হয়েছে। সবচেয়ে বেশি ক্ষতি হয়েছে বাঁশখালীতে। বিভিন্ন স্থানে গাছ ভেঙে পড়েছে, তাই সড়ক যোগাযোগ বন্ধ হয়ে গেছে। যার কারণে আমাদের কর্মীরা মুভমেন্ট করতে পারছে না। সাতকানিয়াতেও বিদ্যুৎ লাইনের ক্ষতি হয়েছে। বিদ্যুৎহীন অবস্থায় আছে প্রায় পুরো উপজেলা।",damage
"গতকাল মঙ্গলবার রাতে ঘূর্ণিঝড় হামুনের আঘাতে অচল হয়ে পড়েছে কক্সবাজার। নেই বিদ্যুৎ, নেই মোবাইল নেটওয়ার্ক। একই সঙ্গে সড়ক-উপসড়কে গাছ উপড়ে পড়ে বন্ধ যানবাহন চলাচল। দেয়াল ও গাছচাপায় প্রাণ গেছে তিনজনের। আহত হয়েছে অন্তত শতাধিক। ",damage
"ঘূর্ণিঝড় হামুনের তাণ্ডবে জেলা শহরের পাহাড়তলী এলাকার খুইল্ল্যা মিয়ার ছেলে আবদুল খালেক (৪০), মহেশখালী এলাকার হারাধন দে (৪৫) ও চকরিয়া বদরখালী এলাকার জাফর আহমদের ছেলে আসকর আলী (৪৭) নিহত হন। ",damage
,
শুধু সড়েকই নয় জেলা প্রশাসকের কার্যালয়ের সামনে উপড়ে পড়েছে বিশাল আকৃতির গাছ। বৈদ্যুতিক খুঁটিও উপড়ে পড়েছে সড়কে। ঘূর্ণিঝড় হামুনের আঘাতে শহরের পাশাপাশি উপজেলাগুলোরও একই অবস্থা। চরম দুর্ভোগে সাধারণ মানুষ।,damage
"র্ণিঝড় হামুনের আঘাতে অচল হয়ে পড়েছে কক্সবাজার, দুর্ভোগে সাধারণ মানুষ। জেলা শহর ও উপজেলার বিভিন্ন এলাকায় হামুনের তাণ্ডবে জানমালের চেয়ে বেশি ক্ষতিগ্রস্ত হয়েছে গাছপালা। তবে, এখন সমুদ্র বন্দরসমূহ, উত্তর বঙ্গোপসাগর ও বাংলাদেশের উপকূলীয় এলাকায় ঝড়ো হাওয়া বয়ে যাওয়ার সম্ভাবনা নেই।",damage
ঘূর্ণিঝড় ‘মোখা’র তাণ্ডবে রবিবার (১৪ মে) দুপুর ২টা থেকে বিকেল ৫টা পর্যন্ত প্রবল ঝোড়ো হাওয়া ও ভারী বৃষ্টিতে অন্তত ৩৪০টি ঘরবাড়ি বিধ্বস্ত হওেয়ার খবর পাওয়া গেছে। সেই সঙ্গে ভেঙে গেছে কয়েকশ গাছপালা।,damage
"এদিকে, গাছ পড়ে প্রায় ২০ জন আহতের খবর পাওয়া গেছে। সেই সঙ্গে সেন্টমার্টিনে ইউনিয়নের ৮নং ওয়ার্ডে গাছ চাপায় এক নারীর মৃত্যু হয়েছে বলে জানিয়েছে ইউনিয়ন পরিষদের চেয়ারম্যান মুজিবুর রহমান। ",damage
"সামুদ্রিক জলোচ্ছ্বাসে উত্তরপাড়া, পশ্চিমপাড়া ও পূর্ব দিকের বেশ কয়েকটি গ্রাম প্লাবিত হচ্ছে। তিনটি ঘূর্ণিঝড় আশ্রয়কেন্দ্র, কয়েকটি শিক্ষাপ্রতিষ্ঠান ও ৩৭টির বেশি হোটেল রিসোর্ট ও কটেজে অবস্থান করছেন স্থানীয় প্রায় ছয় হাজার মানুষ। তাদের বেশির ভাগই শিশু ও নারী।",damage
"সেন্ট মার্টিনে ঘূর্ণিঝড়ের তাণ্ডব চলছে। ঝোড়ো হাওয়ায় ওখানের ৩০০-৪০০ ঘরবাড়ি ক্ষতিগ্রস্ত হয়েছে। টেকনাফের শাহপরীর দ্বীপ, সাবরাং এলাকাতে কিছু গাছপালা ভেঙেছে। সেখানে ঝোড়ো হাওয়াসহ বৃষ্টি হচ্ছে। এ ছাড়া জেলার অন্য কোথাও ঘূর্ণিঝড়ে ক্ষয়ক্ষতির তথ্য পাওয়া যায়নি।",damage
ফরিদপুরের আলফাডাঙ্গা উপজেলায় ঘূর্ণিঝড়ে দুই ইউনিয়নের অন্তত ২৪টি গ্রাম বিধ্বস্ত হয়েছে। এতে শতাধিক ঘরবাড়ি বিধ্বস্ত হয়েছে বলে জানা গেছে। এছাড়া ঝড়ে ফসলের ব্যাপক ক্ষতি হয়েছে এবং বিদ্যুৎ লাইন বিচ্ছিন্ন হয়েছে। তবে এতে কোন হতাহতের খবর পাওয়া যায়নি।,damage
বুধবার (২৭ মার্চ) দিবাগত রাতে একটার দিকে উপজেলার পাচুরিয়া ও বানা ইউনিয়নে ঘূর্ণিঝড় ও শিলাবৃষ্টিতে অসংখ্য গাছপালা ভেঙে এবং ওপড়ে পড়েছে। অনেক জায়গায় সড়কের ওপরে গাছ পড়ে যানবাহন চলাচলে বিঘ্ন ঘটছে। ঝড়ের সময় বিদ্যুতের লাইন বিচ্ছিন্ন হয়ে দুই ইউনিয়নের কয়েকটি গ্রাম অন্ধকার হয়ে যায়।,damage
"আলফাডাঙ্গা উপজেলা পরিষদের চেয়ারম্যান একেএম জাহিদুল হাসান জাহিদ জানান, বুধবার রাত একটার দিকে দুই ইউনিয়নের অন্তত ২৪টি গ্রামের শতাধিক ঘরবাড়ি ও শতাধিক গাছপালা ওপড়ে গেছে। বিস্তীর্ণ এলাকার ফসল নষ্ট হয়েছে। অনেকে ঘরবাড়ি হারিয়ে খোলা আকাশের নিচে আশ্রয় নিয়েছে। ঘটনাস্থলে পৌঁছে তাদের নিরাপদ স্থানে সরিয়ে নেয়ার কাজ শুরু হয়েছে",damage
ঘূর্ণিঝড় রিমালের তাণ্ডবে ব্যাপক ক্ষয়ক্ষতি হয়েছে সুন্দরবনে। ঝড়ের কবলে পড়ে মারা গেছে হরিণসহ অন্য প্রাণী। মঙ্গলবার (২৮ মে) সকাল থেকে দুপুর পর্যন্ত তল্লাশি চালিয়ে বনের কটকা ও দুবলা এলাকা থেকে ৩০টি মৃত হরিণ উদ্ধার করা হয়।,damage
"১৯৮৮ সালের ২৯ নভেম্বর বাংলাদেশে আঘাত হানা ঘূর্ণিঝড়টি ইতিহাসের অন্যতম বিধ্বংসী ঘূর্ণিঝড়। এই ঝড়ের ফলে দেশে যে বন্যা পরিস্থিতির সৃষ্টি হয় তা বাংলাদেশের ইতিহাসে সবচেয়ে বড় বন্যা হিসেবে পরিচিত। ভয়ঙ্কর ঘূর্ণিঝড়ের ফলে বাংলাদেশ এবং পশ্চিমবঙ্গের উপকূলবর্তী এলাকায় ব্যাপক ক্ষয়ক্ষতি হয়। ঘূর্ণিঝড়ের কারণে ৫ হাজার ৭০৮ জন প্রাণ হারায়। ঝড়ে সেবার প্রায় ৭০ ভাগ ফসল নষ্ট হয়ে যায়, যার পরিমাণ ছিল প্রায় ২ লাখ ২০ হাজার টন।",damage
"চীনে টাইফুন বা ঘূর্ণিঝড়ের ঘটনা প্রায়ই শোনা যায়। তবে তাদের প্রয়োজনীয় ব্যবস্থা ও অবকাঠামোর কারণে ক্ষয়ক্ষতির পরিমাণ তেমন হয় না, ফলে সেদেশে এমন প্রাকৃতিক দুর্যোগ এখন খুবই স্বাভাবিক ঘটনা। তবে ১৯৭৫ সালে দেশটির হেনান প্রদেশে আঘাত হেনেছিল টাইফুন নিনা, যেটির ভয়াবহতায় প্রাণ হারায় ২ লাখ ৩১ হাজার মানুষ। নানাভাবে ক্ষতিগ্রস্থ হয় ১ কোটি ১০ লাখ মানুষ।",damage
"বিশ্ব ইতিহাসের ভয়ঙ্কর প্রাকৃতিক দুর্যোগগুলোর মধ্যে অন্যতম বলা হয় ভোলা সাইক্লোনকে। ১৯৭০ সালের ১৩ নভেম্বর তত্কালীন পূর্ব পাকিস্তানের ওপর দিয়ে ঘণ্টায় ২০৫ কিলোমিটার বেগে বয়ে যায় সাইক্লোন। সেই ঝড়ে প্রাণ হারায় অন্তত ৫ লাখ মানুষ, যাদের মধ্যে ১ লাখই ছিল জেলে। বেশিরভাগই জলোচ্ছ্বাসে ডুবে মারা যায়।",damage
ভিয়েতনামের হাইফোং শহরে ১৮৮১ সালের অক্টোবর মাসে টাইফুন আঘাত হানে। দেশটিতে প্রাকৃতিক দুর্যোগের ইতিহাসে এটিই সবচেয়ে ভয়াবহ ক্ষতিসাধন করেছে। সেবার ভিয়েতনামে প্রায় ৩ লাখ মানুষ প্রাণ হারায়।,damage
"বরিশালের বাকেরগঞ্জে ১৮৭৬ সালের অক্টোবরে ভয়াবহ ঘূর্ণিঝড় আঘাত হানে। সে সময় ব্রিটিশ শাসনামল চলছিল। ভয়াবহ সেই ঝড়ে প্রাণ হারিয়েছিল অন্তত ২ লাখ মানুষ। বাতাসের তীব্রতা ছিল ঘণ্টায় ২২০ কিলোমিটার, আর সমুদ্রের পানি বয়ে যাচ্ছিল স্বাভাবিকের চেয়ে প্রায় ২০ ফুট ওপর দিয়ে। জলোচ্ছ্বাসের কারণে নিচু এলাকাগুলো প্লাবিত হয়ে যায়। পরে অনাহার ও দুর্ভিক্ষে মারা যায় অসংখ্য মানুষ।",damage
১৯৯১ সালের ২৯ এপ্রিল বাংলাদেশের দক্ষিণ-পূর্ব চট্টগ্রাম বিভাগের উপকূলীয় অঞ্চলে প্রায় ২৫০ কিলোমিটার বেগে আঘাত হানে এই ঘূর্ণিঝড়। এটির ফলে ২০ ফুট উচ্চতার জলোচ্ছ্বাসে উপকূলীয় এলাকা প্লাবিত হয়। প্রাণ হারায় প্রায় ১ লাখ ৩৮ হাজার মানুষ। বাস্তুহারা হয়ে পড়ে ১ কোটিরও বেশি মানুষ।,damage
"একযুগ আগের সিডরের কথা এখনো ভুলতে পারেনি মানুষ। ২০০৭ সালের ১৫ নভেম্বর রাতে ২৬০ কিলোমিটার বেগের বাতাসের সঙ্গে ১০ থেকে ১২ ফুট উচ্চতার জলোচ্ছ্বাস নিয়ে উপকূলে আছড়ে পড়ে ঘূর্ণিঝড় সিডর। শ্রীলঙ্কান শব্দ সিডরের অর্থ চোখ, ঘূর্ণিঝড়টি চোখের আকৃতির হওয়ায় এটিকে সিডর নাম দেওয়া হয়েছিল। ক্যাটাগরি-৫ মাত্রার এই ঝড়ে ২ হাজার ২১৭ জন প্রাণ হারায়। তীব্র পানির চাপে পায়রা, বিষখালী ও বলেশ্বর নদের বেড়িবাঁধ ভেঙে ভাসিয়ে নিয়ে যায় ৭০ হাজার ঘরবাড়ি। পানিতে তলিয়ে নষ্ট হয় ৩৭ হাজার একর জমির ফসল",damage
সাম্প্রতিককালে দক্ষিণ পূর্ব এশিয়ায় ঘটে যাওয়া ভয়াবহ ঘূর্ণিঝড়গুলোর মধ্যে একটি হলো নার্গিস। ২০০৮ সালের মে মাসে মিয়ানমারে আঘাত হানে নার্গিস। এর তাণ্ডবে প্রাণ হারায় ১ লাখ ৪০ হাজার মানুষ। সাড়ে ৪ লাখ ঘরবাড়ি পুরোপুরি বিধ্বস্ত হয়ে যায়।,damage
"২০০৯ সালে ২৫ মে ঘূর্ণিঝড় আইলা বাংলাদেশের দক্ষিণ-পশ্চিমাঞ্চল ও ভারতের দক্ষিণ-পূর্বাঞ্চলে আঘাত হানে। ঝড়টির ব্যাস ছিল প্রায় ৩০০ কিলোমিটার, যা ঘূর্ণিঝড় সিডরের থেকে ৫০ কিলোমিটার বেশি। সিডরের মতোই আইলা প্রায় ১০ ঘণ্টা সময় নিয়ে উপকূল অতিক্রম করে। শতাধিক মানুষের মৃত্যুর পাশাপাশি কয়েক লক্ষ ঘরবাড়ি বিধ্বস্ত হয় ও ২ লক্ষ গবাদিপশু প্রাণ হারায়",damage
২০১৭ সালের ১০ সেপ্টেম্বর যুক্তরাষ্ট্রের ফ্লোরিডায় ক্যাটাগরি-৫ মাত্রার ঝড় ছিল হ্যারিকেন ইরমা। ৩০০ কিলোমিটার বেগের বাতাসের এই ঝড়ে নিহত হয় ২৮ জন। বারমুডা পুরোপুরি ধ্বংসস্তুপে পরিণত হয়। ৪ লাখ বাড়িতে বিদ্যুৎ সংযোগ বিচ্ছিন্ন হয়। বন্যায় প্লাবিত হয় ফ্লোরিডার বিশাল এলাকা।,damage
"ইরমার প্রায় ১ বছর পর যুক্তরাষ্ট্রের ফ্লোরিডা উপকূলে ১০ অক্টোবর আছড়ে পড়ে হ্যারিকেন মাইকেল। সংশ্লিষ্টরা বলেন, ১শ’ বছরের মধ্যে এটিই সেখানকার সবচেয়ে ভয়াবহ ঝড়। ঘণ্টায় প্রায় ২৫০ কিলোমিটার বেগের বাতাসে ক্যারিবিয়ান সাগরে সৃষ্ট হ্যারিকেনটির তাণ্ডবে লণ্ডভণ্ড হয়ে যায় যুক্তরাষ্ট্রের দক্ষিণ-পূর্বাঞ্চলীয় রাজ্য ফ্লোরিডা। গাছপালা-বৈদ্যুতিক খুঁটি উপড়ে পড়ে, তছনছ হয় অনেক বসতবাড়ি।",damage
জাপানের উপকূলে আঘাত হানা টাইফুন জেবিকে সেদেশের ২৫ বছরের মধ্যে সবচেয়ে শক্তিশালী ঝড় হিসেবে বিবেচনা করা হয়। এই ঝড়ে প্রাণ হারান ১০ জন। এছাড়াও অন্তত ৩০০ জন আহত হন। ঝড়ের আঘাতে দেশটির পশ্চিমাঞ্চলে ব্যাপক ক্ষয়ক্ষতি হয়। দেখা দেয় বন্যা ও ভূমিধস।,damage
টাইফুন মাংখুট আঘাত হানে চীনের সবচেয়ে জনবহুল প্রদেশ গুয়াংডংয়ে। এর আগে তাণ্ডব চালায় ফিলিপাইনের উত্তরাঞ্চলে। ২০১৮ সালের সেপ্টেম্বরের মাঝামাঝি ঘটে যাওয়া এই ঝড়ের গতিবেগ ছিল ঘণ্টায় ১০০ কিলোমিটার। মাংখুটের আঘাতে ফিলিপাইনে মৃত্যের সংখ্যা দাঁড়ায় ৪৯ জন। বেশিরভাগই মারা যায় ভূমিধসে।,damage
স্থানীয় সময় গত শনিবার ভারত মহাসাগরে সৃষ্ট সাইক্লোন চিডো তাণ্ডব চালায় ফরাসি এই দ্বীপটিতে। ঘণ্টায় ২২৫ কিলোমিটার (১৪০ মাইল) বেগে মায়োটে আছড়ে পড়ে শক্তিশালী ঝড়টি। এতে ব্যাপক ক্ষতিগ্রস্ত হয় পুরো অঞ্চলটি। বিদ্যুৎবিচ্ছিন্ন হয়ে পড়ার পাশাপাশি পুরো দ্বীপটির যোগাযোগ ব্যবস্থাও ভেঙে পড়ে।,damage
বঙ্গোপসাগরে সৃষ্ট ঘূর্ণিঝড় ফিনজালের তাণ্ডবে ভারত ও শ্রীলঙ্কায় কমপক্ষে ১৯ জনের প্রাণহানি ঘটেছে। এই ঘূর্ণিঝড়ের প্রভাবে ভারতের তামিলনাড়ু রাজ্য ও পুদুচেরি অঞ্চলে বন্যা দেখা দিয়েছে। শনিবার বঙ্গোপসাগর থেকে ভারতের দক্ষিণ উপকূল অতিক্রম করার সময় ফিনজালের তাণ্ডবে প্রাণহানির ওই ঘটনা ঘটেছে।,damage
"ঘূর্ণিঝড়ের তাণ্ডবে তামিলনাড়ু ও পুদুচেরিতে অন্তত তিনজনের প্রাণহানি ঘটেছে বলে দেশটির কর্মকর্তারা জানিয়েছেন। ভারতের আবহাওয়া বিভাগের বুলেটিনে বলা হয়েছে, রোববার (১ ডিসেম্বর) সকালের দিকে শক্তি হারিয়ে ঘূর্ণিঝড়টি গভীর নিম্নচাপে পরিণত হয়েছে।",damage
"শ্রীলঙ্কাতে ঘূর্ণিঝড়ের আঘাতে অন্তত ১৬ জন নিহত হয়েছেন। কলম্বোর দুর্যোগ ব্যবস্থাপনা কেন্দ্র বলছে, ঘূর্ণিঝড় ফিনজালের প্রভাবে উপকূলীয় এলাকায় ভারী বৃষ্টিপাত হয়েছে। এতে ১ লাখ ৩৮ হাজার ৯৪৪টির বেশি পরিবার ক্ষতিগ্রস্ত হয়েছে।",damage
বাংলাদেশে মারা গেছেন ১৬জন।ঘূর্ণিঝড় আম্পানের তাণ্ডবে প্রাথমিকভাবে প্রায় সাড়ে এগারোশ কোটি টাকার আর্থিক ক্ষতির কথা জানিয়েছেন দুর্যোগ ব্যবস্থাপনা ও ত্রাণ প্রতিমন্ত্রী ডা: এনামুর রহমান।,damage
