facebookUrl,Text
https://www.facebook.com/bwotweather.org,"জামালপুর, গাইবান্ধার দিকে এগিয়ে যাচ্ছে শক্তিশালী বজ্রমেঘ! আজ রাতেই রংপুর বিভাগের বেশ কিছু এলাকায় বজ্রবৃষ্টি। রাজশাহী বিভাগের উত্তরের জেলা গুলোতেও ৪০-৫০% সম্ভাবনা থেকে যায়। দমকা/ঝড়ো হাওয়ারও কিছু সম্ভাবনা দেখা যাচ্ছে। #BWOT"
https://www.facebook.com/bwotweather.org,"ধেয়ে আসছে বৃষ্টিবলয় ঈশান- পার্ট ৩
#weather #news #reels #আবহাওয়া"
https://www.facebook.com/bwotweather.org,ধেয়ে আসছে বৃষ্টিবলয় ঈশান- পার্ট ২
https://www.facebook.com/bwotweather.org,"#বজ্রবৃষ্টির_সতর্কতা

আর কিছু সময়ের মধ্যে টাঙ্গাইল জেলা সহ ময়মনসিংহ জেলার কিছু এলাকা ও এর আশপাশের কিছু এলাকা অস্থায়ী দমকা অথবা ঝড়ো হাওয়া সহ তীব্র বজ্রবৃষ্টির সম্মুখীন হতে পারে।"
https://www.facebook.com/bwotweather.org,"#বজ্রবৃষ্টির_সতর্কতা

আর কিছু সময়ের মধ্যে গাজীপুর জেলা ও এর আশপাশের কিছু এলাকা অস্থায়ী দমকা অথবা ঝড়ো হাওয়া সহ তীব্র বজ্রবৃষ্টির সম্মুখীন হতে পারে।"
https://www.facebook.com/bwotweather.org,"#বজ্রবৃষ্টির_সতর্কতা

আগামী কিছু সময়ের মধ্যে নরসিংদি ও কিশোরগঞ্জ জেলা ও এর আশপাশের কিছু এলাকা অস্থায়ী দমকা অথবা ঝড়ো হাওয়া সহ তীব্র বজ্রবৃষ্টির সম্মুখীন হতে পারে।"
https://www.facebook.com/bwotweather.org,"ধেয়ে আসছে বৃষ্টিবলয় ঈসান- পার্ট ১ 
#weather #news  #reels #আবহাওয়া"
https://www.facebook.com/bwotweather.org,"দেশের উপর আজ বৃষ্টি বলয় ঈশান সক্রিয় হয়েছে,
এটি তার প্রথম দিনে দেশের গড়ে ২৫ শতাংশ এলাকায় মোটামোটি প্রভাব বিস্তার করেছে।
এটি আজ রাতেও সিলেট চট্টগ্রাম বিভাগের কিছু এলাকায় প্রভাববিস্তার করতে পারে।

ঈশান সবচেয়ে বেশি সক্রিয় থাকতে পারে ২৫ থেকে ৩০ শে সেপ্টেম্বর,
এখানে বৃষ্টি বলয় ঈশান আগামী ২৭, ২৮ ও ২৯ শে সেপ্টেম্বর রংপুর বিভাগের অনেক এলাকায় টি ২০ ম্যাচ খেলতে পারে।

ঈশান মূলত সারাদেশেই ভারি থেকে অতিভারি বৃষ্টি ঘটাতে পারে, এখানে হয়তো বা আপনার এলাকায় কিছুদিন আগে অথবা কিছুদিন পর, সুতরাং অপেক্ষা করুন।

বৃষ্টিবলয় ঈশান এর বিস্তারিত বিবরন এই পেজে দেওয়া আছে, সুতরাং আমার এলাকায় কত মিলিমিটার বৃষ্টি হতিপারে এই ধরনের কমেন্ট করার দরকার নেই কষ্ট করে।

ধন্যবাদ : Bwot, ( 23/09/24)"
https://www.facebook.com/bwotweather.org,"আমি শীত, আমি শৈত্যপ্রবাহ, আমি বাংলাদেশে আসতে চাই, কিন্তু এখনও আমার বাংলাদেশে আসার উপযুক্ত সময় আসেনি।

তোমরা যারা আমার আসার অপেক্ষায় আছো তাদের বলছি আমি কিছু সমস্যায় ভুগছি, একসময় গল্প আকারে সব বলবো,

এইবছর তোমাদের দেশে এসে আমি কি কি কার্যক্রম হাতে নিতে পারি।

শুভরাত্রি ( শৈত্যপ্রবাহ পরশ)
Bwot"
https://www.facebook.com/bwotweather.org,"#বজ্রবৃষ্টির_সতর্কতা

আগামী কয়েক ঘন্টার মধ্যে নাটোর, বগুড়া ও রাজশাহী জেলা ও এর আশপাশের কিছু এলাকা অস্থায়ী দমকা অথবা ঝড়ো হাওয়া সহ তীব্র বজ্রবৃষ্টির সম্মুখীন হতে পারে। এছাড়া কক্সবাজার ও চট্টগ্রাম জেলার কিছু অংশ বজ্রবৃষ্টির সম্মুখীন হয়েছে বা হতে যাচ্ছে! #BWOT"
https://www.facebook.com/bwotweather.org,তীব্র ভ্যাপসা গরমের পর অবশেষে কুড়িগ্রামসহ উত্তরাঞ্চলের কিছু স্থানে বজ্রসহ ঝড়বৃষ্টি শুরু হয়েছে বা ঝড়বৃষ্টির সম্ভাবনা তৈরি হয়েছে!
https://www.facebook.com/bwotweather.org,"মধ্য বঙ্গোপসাগরে অবস্থানরত সার্কুলেশনটি আজ সকালে লঘুচাপে পরিনত হয়েছে। এটি সামান্য ঘনীভূত হয়ে উত্তর ও উত্তর পশ্চিম দিকে অগ্রসর হতে পারে। সিস্টেমটির কেন্দ্র অত্যধিক বিস্তৃত,  মৌসুমি অক্ষরেখা যুক্ত ও অপেক্ষাকৃত কম অনুকূল পরিবেশে থাকায় এটির শক্তি বৃদ্ধি করে নিম্নচাপে পরিনত হওয়ার সম্ভাবনা কম। 

তবে লঘুচাপ ও মৌসুমি বায়ুর কারণে সাগর কিছুটা উত্তাল থাকতে পারে। অন্যদিকে দেশের উপকূলে বৃষ্টি বলয় ঈশান সক্রিয় হতে শুরু করেছে। তবে ২৫ তারিখ হতে বৃষ্টি বলয়ের মূল সক্রিয়তা শুরু, তার আগে বেশির ভাগ বিক্ষিপ্ত প্রকৃতির বৃষ্টি ইনশাআল্লাহ৷ #BWOT"
https://www.facebook.com/bwotweather.org,"আজ মধ্য রাত থেকে বৃষ্টি বলয় ঈশান টেকনাফ হয়ে দেশে প্রবেশ করতে যাচ্ছে।
ফলে আগামী কয়েক ঘন্টার মধ্যে টেকনাফ উপজেলা সহ বান্দরবান জেলার দক্ষিনের বেশ কিছু এলাকা বজ্রবৃষ্টির সম্মুখীন হতে পারে।"
https://www.facebook.com/bwotweather.org,"⋇⋇⨌⫸ প্রবল শক্তিশালী  বৃষ্টিবলয় ""ঈশান"" ⫷⨌⋇⋇

ধেঁয়ে আসছে দেশের দিকে প্রবল শক্তিশালী  বৃষ্টিবলয় ঈশান  এটি একটি পূর্ণাঙ্গ বেশ শক্তিসম্পন্ন বৃষ্টি বলয়।
এই বৃষ্টি বলয় টি একটি উচ্চ ক্ষমতাসম্পন্ন বজ্রপাত যুক্ত বৃষ্টিবলয়, যা দেশের উত্তর অঞ্চলে মারাক্তক বজ্রপাত ঘটাতে পারে। 

[নোট: এই আপডেটটি মুলত সম্ভ্যাব্য আবহাওয়া প্যারামিটার সমুহ বিশ্লেষনের উপর ভিত্তি করে সতর্কতামুলক একটি পূর্বাভাস।  এবং এই পূর্বাভাস প্রাকৃতিক কারণে যেকোনো সময় পরিবর্তনযোগ্য। অবশ্যই যেকোনো গুরুত্বপূর্ণ সিদ্ধান্তে বাংলাদেশ আবহাওয়া অধিদপ্তর এর তথ্য অনুসরণ করুন।]

এটি চলতি বছরের ১৩ তম বৃষ্টিবলয়,ও এই বছরের পঞ্চম মৌসূমী বৃষ্টিবলয়।  এই বৃষ্টি বলয়ের প্রথমদিকে দেশের পূর্ব, দক্ষিণ পূর্বাঞ্চল উপকূলীয় অঞ্চল  ও পরবর্তীতে পর্যায়ক্রমে সারাদেশে সক্রিয় হতে পারে। প্রথম দিকে বেশি সক্রিয় দক্ষিনাঞ্চলে এবং শেষের দিকে বেশি সক্রিয় উত্তরাঞ্চলে। ২৪ শে সেপ্টেম্বর পর্যন্ত সক্রিয়তা বিক্ষিপ্ত(ছড়িয়ে ছিটিয়ে/এলোমেলো) প্রকৃতির। 

সর্বাধিক সক্রিয়: রংপুর বিভাগ ও সিলেট বিভাগ। 
অধিক সক্রিয়ঃ   রাজশাহী, ঢাকা, ময়মনসিংহ, খুলনা, বরিশাল ও চট্টগ্রাম বিভাগ। 
মাঝারি সক্রিয় :নেই
কম সক্রিয়ঃ   নেই

নাম : প্রবল বৃষ্টিবলয় ঈশান
টাইপ : পূর্ণাঙ্গ বৃষ্টিবলয়। মানে এই বৃষ্টি বলয়ে সারাদেশে বৃষ্টি হতে পারে ইনশাআল্লাহ। 

কাভারেজ : সমগ্র বাংলাদেশ, নেপাল, ভূটান ও ভারতের প্রায় ৬০ শতাংশ এলাকা।

ধরন : মৌসূমী বৃষ্টিবলয়।
সময়কাল : ২৩ শে সেপ্টেম্বর টু ৩০ শে সেপ্টেম্বর   ২০২৪ সম্ভাব্য।
সর্বাধিক সক্রিয় : ২৫ টু ৩০ শে সেপ্টেম্বর। 

কালবৈশাখী : নেই
বজ্রপাত : অপেক্ষাকৃত তীব্র 
বন্যা : ভারিবৃষ্টি এর কারনে উত্তর অঞ্চল ও উপকূলীয় এলাকায় সাময়িক জলাবদ্ধতা তৈরী হতে পারে। 
একটানা বর্ষন : আছে।
সিস্টেম : মনসুন অক্ষরেখা যুক্ত সার্কুলেশন। 
ঝড় :  এই বৃষ্টি বলয়ে কোন উল্লেখযোগ্য ঝড়ের সম্ভাবনা নেই ইনশাআল্লাহ। 
সাগর : বেশিরভাগ সময়েই কিছুটা উত্তাল থাকতে পারে। 

নোট : বৃষ্টিবলয় ঈশান চলাকালীন সময়ে বেশি সক্রিয় এলাকায় বেশিরভাগ সময়ই আকাশ মেঘাছন্ন থাকতে পারে। এবং  উক্ত এলাকার অধিকাংশ বৃষ্টিপাত হতে পারে একটানা দীর্ঘস্থায়ী। যদিও  মাঝেমধ্যে বিরতি নিতে পারে। 

বিবরন : এই বৃষ্টিবলয় আগামী ২৩ শে সেপ্টেম্বর সকালে চট্টগ্রাম বিভাগ ও উপকূলীয় এলাকা  দিয়ে দেশে প্রবেশ করতে পারে এবং আগামী ৩০ সেপ্টেম্বর রংপুর  হয়ে দেশ ত্যাগ করতে পারে।

বৃষ্টি বলয় ঈশান চালু হবার পরপরই ২৫ তারিখ হতে তাপপ্রবাহ গুমোট দেশ ত্যাগ করবে ইনশাআল্লাহ্। তবে ২৩-২৪ তারিখ ভ্যাপসা গরম অব্যাহত থাকতে পারে। 

ঈশান চলাকালীন সময়ে উত্তর বঙ্গোপসাগর অধিকাংশ সময়েই বায়ুচাপের তারতম্যের কারনে কিছুটা উত্তাল থাকতে পারে। ঈশান  চলাকালীন সময়ে বেশি সক্রিয় স্থানে রোদের উপস্থিতি তেমন পাওয়া যাবেনা ইনশাআল্লাহ।

মেঘের অভিমুখ: অধিকাংশ এলাকায় দক্ষিণ পশ্চিম হতে উত্তর পূর্ব দিকে ও পরবর্তী তে পশ্চিম হতে পূর্ব দিকে মেঘের গতিপথ থাকতে পারে। 

বন্যার সতর্কতাঃ এই বৃষ্টি বলয় চলাকালীন সময়ে সিলেট, রংপুর, খুলনা, বরিশাল বিভাগের যেসব এলাকা ভারী বৃষ্টিতে সহসাই প্লাবিত হয় সেইসব নিচু এলাকায় সাময়িক বন্যা/জলাবদ্ধতা সৃষ্টি হতে পারে। 

বজ্রপাতঃ এই বৃষ্টি বলয়ে দেশের অধিকাংশ এলাকায় তীব্র  বজ্রপাত হতে পারে। 

আসুন একনজরে দেখেনেই প্রবল বলয় ঈশান চলাকালীন সময়ে দেশের কোন বিভাগে গড়ে কত মিলিমিটার বৃষ্টির সম্ভাবনা আছে। ও বৃষ্টি বলয়ের ৮ দিনে কোন বিভাগে গড়ে কত দিন বৃষ্টির সম্ভাবনা আছে।

ঢাকা ১৮০-২২০ মিলিমিটার, গড়ে ৪দিন
খুলনা ১৮০-২৫০ মিলিমিটার গড়ে ৫ দিন
বরিশাল ২০০-৩০০ মিলিমিটার গড়ে ৬ দিন
সিলেট ৩০০-৩৫০ মিলিমিটার গড়ে ৪/৫ দিন
ময়মনসিংহ ২৫০-৩০০ মিলিমিটার গড়ে ৪/৫ দিন
রাজশাহী ২০০-২৫০ মিলিমিটার গড়ে ৩/৪ দিন
রংপুর ৩০০-৩৫০ মিলিমিটার গড়ে ৫ দিন
চট্টগ্রাম ১৫০-২৫০ মিলিমিটার গড়ে ৩/৪ দিন।

আসুন একনজরে দেখে নেই, প্রবল বৃষ্টি বলয় ঈশান চলাকালীন সময়ে আপনার জেলায় গড়ে কত মিলিমিটার বৃষ্টি হতেপারে।
জেলার নাম। বৃষ্টির পরিমান (মিমি)

সিলেট। ৩৫০+

সুনামগঞ্জ। ৩৬০+ 

হবিগঞ্জ। ২৮০+

মৌলভীবাজার। ২৬০+

রংপুর, ৩৪০+

দিনাজপুর, ৩৩০+

ঠাকুরগাঁও। ৩০০+

পঞ্চগড় ৪০০+

নীলফামারী ৩৫০+

লালমনীরহাট। ৩৫০+

কুড়িগ্রাম। ৩৫০+

গাইবান্ধা ২৯০+

জয়পুরহাট। ২৮০+

নওগাঁ ২৭০+

বগুড়া ২৫০+

চাঁপাইনবাবগঞ্জ। ২২০+

রাজশাহী ২৩০+

নাটোর। ২১০+

সিরাজগঞ্জ। ২২০+

পাবনা ২০০+

খুলনা(উত্তর) ২০০+
খুলনা (দক্ষিন) ২৮০+

সাতক্ষীরা (উত্তর) ২০০+
সাতক্ষীরা(দক্ষিণ) ২৮০+

বাগেরহাট(উত্তর) ২২০+
বাগেরহাট(দক্ষিন) ২৯০+

যশোর, ২০০+

নড়াইল। ২১০+

মাগুরা ২০০+

ঝিনাইদহ। ২৩০+

চুয়াডাঙ্গা ২৪০+

মেহেরপুর। ২১০+

কুষ্টিয়া ১৯০+

বরিশাল, ২৫০+

পিরোজপুর। ২৬০+

ঝালকাঠি ৩০০+

পটুয়াখালী ৩০০+

বরগুনা ৩০০+

ভোলা ৩০০+

চট্টগ্রাম, ২০০+

ফেনী ১৮০+

লক্ষ্মীপুর ২০০+

চাঁদপুর। ১৮০+

কুমিল্লা দক্ষিণ ১৯০+
কুমিল্লা উত্তর ১৬০+

ব্রাহ্মণবাড়িয়া ১৬০+

খাগড়াছড়ি ১৩০+

রাঙ্গামাটি ১৩০+

বান্দরবান। ১৩০+

কক্সবাজার। ২০০+

নোয়াখালী, ১৯০+

ঢাকা ১৮০+

গোপালগঞ্জ। ২২০+

মাদারীপুর। ১৭০+

শরিয়তপুর ১৮০+

ফরিদপুর। ১৭০+

রাজবাড়ী। ১৬০+

মানিকগঞ্জ। ১৮০+

মুন্সীগঞ্জ। ১৮০+

নারায়ণগঞ্জ। ১৯০+

নরসিংদী ২২০+

গাজীপুর। ২০০+

টাঙ্গাইল। ২০০+

কিশোরগঞ্জ। ২৫০+

ময়মনসিংহ। ২৬০+

জামালপুর। ৩০০+

শেরপুর। ২৮০+

নেত্রকোনা ৩১০+
কলকাতা (পশ্চিমবঙ্গ) ৩০০+ মিলিমিটার।
২৪ পরগনা ৩০০+ 

*এখানে দেওয়া বৃষ্টির পরিমান একটা গড় ধারনা মাত্র, স্থানভেদে এর পরিমান কিছুটা হেরফের হতেপারে। ও দেশের কোন কোন ক্ষুদ্র এলাকায় কিছুটা বেশি বৃষ্টি হতে পারে ও কোন ক্ষুদ্র স্থানে বৃষ্টি অনেক কম হতে পারে।
নোট : প্রাকৃতিক কারনে প্রবল বৃষ্টি বলয় ঈশান  এর সময়সূচি কিছুটা পরিবর্তন ও এর শক্তি কিছুটা হ্রাস, বৃদ্ধি বা বিলুপ্ত হতেপারে। 

পূর্বাভাস তৈরি : Bangladesh Weather Observation Team – BWOT
Graphic: BWOT। 

[Copyright : বাংলাদেশে BWOT একমাত্র আবহাওয়া সংস্থা যারা বৃষ্টি বলয় নামকরন করে বৃষ্টিবলয়ের পূর্বাভাস করার প্রচলন করে। তাই BWOT ব্যাতিত আর কেউ বৃষ্টি বলয় নামকরণ করে পূর্বাভাস করে বিভ্রান্তি তৈরি করা থেকে বিরত থাকুন]

*DISCLAIMER: এটা শুধুমাত্র আমাদের গবেষণায় পাওয়া তথ্য, কোনো সরকারি পূর্বাভাস বা অফিসিয়াল বিজ্ঞপ্তি না এবং আবহাওয়া সংক্রান্ত অফিসিয়াল পূর্বাভাসের জন্য সবাই বাংলাদেশ আবহাওয়া অধিদপ্তরের বিজ্ঞপ্তি অনুসরণ করুন। 
এবং এই পূর্বাভাসের উপর ভিত্তি করে সিদ্ধান্ত নেওয়ার ক্ষেত্রে অবশ্যই বাংলাদেশ আবহাওয়া অধিদপ্তরের সাথে যোগাযোগ করুন, অথবা তাদের পূর্বাভাস অনুসরণ করুন।

বৃষ্টি বলয় ঈশান নামকরণ : BWOT Weather,
ঈশাদ প্রথম নামকরণ করা হয় আগস্ট  ২০১৪ সালে। 

ধন্যবাদ : Bangladesh Weather Observation Team- BWOT
আপডেট : ২২ শে সেপ্টেম্বর   ২০২৪, রাত ১০:১০ টা"
https://www.facebook.com/bwotweather.org,"সাগরে এখনো নিম্নচাপ তৈরী হয়নি, সুস্পষ্ট লঘুচাপেও পৌছায়নি এমনকি লঘুচাপে পরিণত হয়েছে কিনা তা নিয়েও সন্দেহ রয়েছে। 

বিভিন্ন মিডিয়ায় যেসব তথ্য ছড়িয়েছে, তার সাথে আমাদের পূর্ণ দ্বিমত রয়েছে। আগামীকাল কি হয় তা বিডব্লিউওটি আপনাদেরকে জানানোর চেষ্টা করবে। 

বিঃদ্রঃ বিডব্লিউওটি নজর রাখছে, চট করে নিম্নচাপে পরিণত হবে, এমন হওয়ার সম্ভাবনা কম। বৃষ্টিবলয়ের পোস্টগুলিতে নজর রাখুন, ক্ষয়ক্ষতি, আক্রান্ত স্থান ও সক্রিয়তা নিয়ে বিস্তারিত জানতে পারবেন।"
https://www.facebook.com/bwotweather.org,"সম্ভাব্য প্রবল বৃষ্টিবলয় ঈশান এর মানচিত্র,

বিস্তারিত পোস্ট টাইপিং,

খেলা জমবে এবার উত্তর অঞ্চলে।

Bwot"
https://www.facebook.com/bwotweather.org,"আমার নাম বৃষ্টিবলয় ঈশান।
২০১৪ সালে আমার প্রথম নামকরণ করা হয়, এরপর থেকে আমি প্রতিবছর  অগাস্ট ও সেপ্টেম্বর এর ভেতরে বাংলাদেশে ঘুরতে আসি। 

তা আমি চলতি বছর বাংলাদেশে আসতে ইচ্ছা করছিলো না, তবে শেষ পর্যন্ত ইচ্ছা পরিবর্তন করলাম,
ভাবছি আগামীকাল তোমাদের দেশে আসবো, কিছুটা বিশ্রাম নিয়ে ২৫ তারিখ থেকে ৩০ শে সেপ্টেম্বর পর্যন্ত তোমাদের দেশে ঘুরে বেড়াবো।

আমি বাংলাদেশে আসলে আমি এদেশের রংপুর, সিলেট, ময়মনসিংহ বিভাগে বেশি থাকতে পছন্দ করি, তবে এইবার এই তিন বিভাগ সহ সারাদেশেই ঘুরতে চাই কি বলো তোমরা??

তোমাদের দেশে নাকি তাপপ্রবাহ গুমোট চলছে, তাকে বলে দিও আমি আসলে ও যেনো এই দেশে না থাকে, আমার সামনে পড়লে ওর খবর আছে।

যাহোক, কিছুদিন আগে আমার বড়ভাই বৃষ্টি বলয় ঢল এসে তোমাদের দেশের একাংশ নাকি ডুবিয়ে গেছে।

এখন আমি কি করবো ভাবছি, শুনেছি উত্তর বাংলায় নাকি খরা চলছে, তা ওখানে একটু আগে ঘুরে আসি, তারপর সারাদেশে ঘুরবো আল্লাহ চাইলে।

আমি এইবার অনেক বজ্রপাত নিয়ে আসছি, তাই আমার বৃষ্টি তে তোমরা চাইলেও গোসল করতে পারবে না।

অনেকে ভাবছো আমার পর এইবছর  হয়তো বা তোমাদের দেশে আর কেউ আসবে না,

আমার বড় বোন বৃষ্টি বলয় আঁখি তোমাদের দেশে আসতে পারে আমি চলে যাবার পর। 
ও বেশ স্মার্ট বৃষ্টি বলয় ওর আবার দেশের উপকূল ও মধ্য অঞ্চল বেশি পছন্দ, আমার বোন সম্ভবত অক্টোবর এর দ্বিতীয় সপ্তাহে আসার কথা বলেছিলো, এখন দেখি টিকিট কবে কাটে।

যাহোক এরপর আমার এক মাস্তান ভাই তোমাদের দেশে আসার ইচ্ছা করছে, ওর নাম বৃষ্টি বলয় তুফান, ওর আরও একটা নাম আছে তা হলো প্রলয়। ও মাঝেমধ্যে বৃষ্টি বলয় প্রলয় নাম নিয়েও তোমাদের দেশে আঘাত হানার ইতিহাস আছে।

যাহোক, আমার ভাই তুফান কিন্তু অত্যন্ত বদমেজাজি একটা বৃষ্টি বলয় গাছপালা, বাড়িঘর ভাংচুর না করতে পারলে ওর ভালো লাগেনা, ও সাথে সবসময় একটা না একটা ঘূর্ণিঝড় সাথে রাখে।
ও আমায় বললো যদি উপযুক্ত পরিবেশ পাই তাহলে আর ৫ বা ৬ সপ্তাহ পর সে পশ্চিমবঙ্গ ও বাংলাদেশ ভ্রমণ করতে আসবে।
ও আমায় তোমাদের বলে দিতে বলেছে, ও আসার আগে যেনো সাগরে কেউ না থাকে, কারন ও সাগরে কোন নৌযান পছন্দ করে না, দেখামাত্র ডুবিয়ে দেয় কোন মায়া করেনা,
আর উপকূলে কাউকে অনিরাপদ দেখলে তাকে নিয়ে মজা করতে পছন্দ করে এমন কি তাকে পরপারে পাঠাতেও মায়া লাগেনা।

যাহোক, আমার জমজ বড় বোন আরেকটি বৃষ্টি বলয় আঁখি২, নভেম্বর মাসে তোমাদের দেশে আসার কথা। আমায় ফোন করে জানালো, তবে সে নভেম্বরে কবে আসবে তা এখনও বলতে পারছে না, শুধু বলল নভেম্বরে ও ভারতের চেন্নাই ঘুরতে যাবে, এরপর বাংলাদেশে আসবে,।

যাহোক, আমি বৃষ্টি বলয় ঈশান আমার নিজের কথা বলতে গিয়ে তোমাদের অনেক কথা বলে দিলাম।

আমি দেশের কোন জেলায় কত মিলিমিটার বৃষ্টি ঘটাতে পারি সেইটা হয়তোবা আজ রাতেই BWOT তোমাদের বলে দিবে।
যদিও একেবারে নিখুঁতভাবে বলা সম্ভব নয়, তারপরও চেষ্টা করবে।

যাহোক, আমি কিন্তু এবারও প্রবল বৃষ্টি বলয় ঈশান রুপেই তোমাদের দেশে আসছি ইনশাআল্লাহ্।

আমার  ক্যাটাগরি কত সেটার সকল তথ্য BWOT এর ওয়েবসাইট ও পেজে দেওয়া আছে,

বৃষ্টি বলয় এর ক্যাটাগরি লিখে গুগলে তালাশ করলেই পেয়ে যাবে।

যাহোক, আমার জন্য দোয়া করবে আমি যেনো তোমাদের দেশে এসে তোমাদের কোনো ক্ষতির কারন না হই।

তারপরও ক্ষতি না করতে চাইলেও অনেক সময় ক্ষতি করা হয়ে যায়।
ধন্যবাদ : বৃষ্টি বলয় ঈশান ( m)
Bwot weather ."
https://www.facebook.com/bwotweather.org,"শক্তিশালী প্রবল বা অতি প্রবল বৃষ্টিবলয় ঈশান ( m)

২৩ - ৩০ শে সেপ্টেম্বর ২০২৪।

এক এক সময় দেশের একএক স্থানে ও অধিক স্থানে সক্রিয়।

রিং অফ ফায়ার রেইন ইভেন্ট : ২৫ টু ৩০ সেপ্টেম্বর।
তীব্র বজ্রপাত।
কি হতে চলেছে দেশের আবহাওয়া??
খন্ডকালীন, একটানা, দফায় দফায়, আকস্মিকভাবে,????
সাগর উত্তাল???
সিস্টেম???
মেঘের দেওয়াল, 

 

হটলাইন, সিলেট, ময়মনসিংহ,  বরিশাল, খুলনা, রংপুর বিভাগ,

সম্পুর্ন পোস্ট আসছে আগামীকাল রাতে ইনশাআল্লাহ।
Bwot"
https://www.facebook.com/bwotweather.org,আজ সন্ধ্যা নাগাত রাজশাহী বিভাগের বেশকিছু স্থানে এবং খুলনা বিভাগের কিছু স্থানে বজ্রসহ ঝড়বৃষ্টিতে আক্রান্ত হতে পারে! পূর্ব/উত্তর-পূর্ব‌ আকাশে মেঘ জমতে দেখলে সতর্ক থাকুন। ©BWOT
https://www.facebook.com/bwotweather.org,আজ সন্ধ্যার মধ্যে রাজশাহী বিভাগের অনেক এলাকায় বজ্রবৃষ্টির সম্ভাবনা!
https://www.facebook.com/bwotweather.org,"#বজ্রবৃষ্টির_সতর্কতা

আগামী কয়েক ঘন্টার মধ্যে বগুড়া ও সিরাজগঞ্জ জেলা ও এর আশপাশের কিছু এলাকা অস্থায়ী দমকা অথবা ঝড়ো হাওয়া সহ তীব্র বজ্রবৃষ্টির সম্মুখীন হতে পারে।"
https://www.facebook.com/bwotweather.org,"#বজ্রবৃষ্টির_সতর্কতা

আগামী কয়েক ঘন্টার মধ্যে জামালপুর,টাঙ্গাইল,গাইবান্ধা জেলা ও এর আশপাশের কিছু এলকা তীব্র বজ্রবৃষ্টির সম্মুখীন হতে পারে।"
https://www.facebook.com/bwotweather.org,"#বজ্রবৃষ্টির_সতর্কতা

পূর্বাভাস অনুযায়ী সিলেট বিভাগের অনেক এলাকা ইতিমধ্যেই বজ্রবৃষ্টির সম্মুখীন হয়েছে/হচ্ছে।
আর কিছু সময়ের মধ্যে ময়নসিংহ ও কিশোরগঞ্জ (ইতিমধ্যেই হচ্ছে) জেলা সহ শেরপুর জেলা ও এর আশপাশের কিছু এলাকা তীব্র বজ্রবৃষ্টির সম্মুখীন হতে পারে।"
https://www.facebook.com/bwotweather.org,তীব্র গরমের পর সিলেট বিভাগের বিভিন্ন স্থানে বজ্রবৃষ্টি শুরু! পূর্ব আকাশে মেঘ জমলে সতর্ক থাকুন। ©BWOT
https://www.facebook.com/bwotweather.org,বিবাড়িয়া ও এর পার্শ্ববর্তী এলাকা আকস্মিকভাবে বজ্রবৃষ্টির সম্মুখীন হতেযাচ্ছে।
https://www.facebook.com/bwotweather.org,"বজ্রবৃষ্টির বিশেষ সতর্কতা!! 
কুমিল্লা ও পার্শ্ববর্তী এলাকায় অবস্থানরত মেঘটি রাজধানী ঢাকার দিকে অগ্রসর হচ্ছে। এতে আগামী ১-৩ ঘন্টার মধ্যে রাজধানী ঢাকাসহ ঢাকা বিভাগের অনেক এলাকায় বৃষ্টি/বজ্রবৃষ্টি হতে পারে।  
আপডেট: ২১ সেপ্টেম্বর, সকাল ১০:৪৩ #BWOT"
https://www.facebook.com/bwotweather.org,"বজ্রবৃষ্টির বিশেষ সতর্কতা!! 
কুমিল্লা ও পার্শ্ববর্তী এলাকায় অবস্থানরত মেঘটি রাজধানী ঢাকার দিকে অগ্রসর হচ্ছে। এতে আগামী ১-৩ ঘন্টার মধ্যে রাজধানী ঢাকাসহ ঢাকা বিভাগের অনেক এলাকায় বৃষ্টি/বজ্রবৃষ্টি হতে পারে।  
আপডেট: ২১ সেপ্টেম্বর, সকাল ১০:৪৩ #BWOT"
https://www.facebook.com/bwotweather.org,"#বজ্রবৃষ্টির_সতর্কতা

আগামী কয়েক ঘন্টার মধ্যে ব্রাহ্মণবাড়িয়া,হবিগঞ্জ জেলা সহ,খুলনা ও বরিশাল বিভাগের উপকূলীয় কিছু এলাকায় অস্থায়ী দমকা অথবা ঝড়ো হাওয়া সহ তীব্র বজ্রবৃষ্টির সম্মুখীন হতে পারে।"
https://www.facebook.com/bwotweather.org,"আবারও বৃষ্টি/বজ্রবৃষ্টির সতর্কতা!! 
ফেণী, নোয়াখালী, কুমিল্লা ও পার্শ্ববর্তী এলাকায় পুনরায় বজ্রমেঘের সঞ্চার হয়েছে।  যা আগামী ১-৩ ঘন্টার মধ্যে চাঁদপুর, মাদারিপুর,শরিয়তপুর সহ বরিশাল বিভাগের অনেক এলাকায় বৃষ্টি/বজ্রবৃষ্টি ঘটাতে পারে।  
আপডেট: ২১ সেপ্টেম্বর, সকাল ৯:১২ #BWOT"
https://www.facebook.com/bwotweather.org,"গোপালগঞ্জ, খুলনা, নড়াইল, যশোর, সাতক্ষীরা পুনরায় বজ্রবৃষ্টি সম্মুখীন হতেযাচ্ছে একটু পর।
অপরদিকে আরও অনেক এলাকায় হচ্ছে ও হতেযাচ্ছে দক্ষিণ অঞ্চলে।
২১/০৯/২৪ সকাল ৫ টা ৫৫ মিনিট।
Bwot"
