Text,Label
"বরিশাল বিভাগের পর কিছুক্ষণের মধ্যে খুলনাবিভাগের দক্ষিণের জেলাসমূহে বৃষ্টিবলয় ""ঢলের"" প্রভাব পড়তে যাচ্ছে ইনশাআল্লাহ।",advisory
"কুমিল্লা, ফেনি, নোয়াখালি অঞ্চলসহ ভারতের ত্রিপুরা রাজ্যে প্রবল ভারী বৃষ্টি শুরু হয়েছে। সাথে কিছু বজ্রপাতও আছে। 
এগুলো দেখে আবার কেউ কেউ বলতে পারেন, "" এগুলো বৃষ্টি না শৈত্যপ্রবাহ ""🙂 #BWOT 
IMG: BAF RADAR",advisory
"ঢাকার কিছু কিছু এলাকায় ইতিমধ্যেই বজ্রবৃষ্টির সম্মুখীন হয়েছে/হচ্ছে।
আর কিছু সময়ের মধ্যে ঢাকার আরো কিছু এলাকা বজ্রবৃষ্টির সম্মুখীন হতেপারে।",advisory
"গতকাল সকাল ৯টা থেকে আজ সকাল ৯টা পর্যন্ত বাংলাদেশ আবহাওয়া অধিদপ্তর এবং বাংলাদেশ বন্যা পূর্বাভাস ও সতর্কীকরণ কেন্দ্র কর্তৃক রেকর্ডকৃত উল্লেখযোগ্য বৃষ্টি:

১/ কক্সবাজার- ৩৭৮ মিলিমিটার (BMD)
২/ টেকনাফ- ২৩৪ মিলিমিটার (BMD) 
৩/ পটুয়াখালী- ১৭৪ মিলিমিটার (BMD)
৪/ বরগুনা- ১৪২ মিলিমিটার (FFWC)
৫/ লামা(বান্দরবান)- ১৩০ মিলিমিটার (FFWC)
৬/ খেপুপাড়া(পটুয়াখালী)- ১০০ মিলিমিটার (BMD)
৭/ চট্টগ্রাম- ৬৭ মিলিমিটার (BMD)
৮/ বরিশাল- ৬৪ মিলিমিটার (BMD)
৯/ কুতুবদিয়া(কক্সবাজার)- ৫৮ মিলিমিটার (BMD)
৯/ সন্দ্বীপ(চট্টগ্রাম)- ৫৭ মিলিমিটার (BMD)
১০/ বান্দরবান- ৫০ মিলিমিটার (FFWC)

Source: Bangladesh Meteorological Department(BMD) and Bangladesh flood forecasting and warning centre(FFWC).",advisory
"উত্তর পূর্ব বঙ্গোপসাগরে অবস্থানরত সুস্পষ্ট লঘুচাপটি আরও ঘনীভূত হয়ে ঐ একই এলাকায় নিম্নচাপে পরিনত হয়েছে। এর কেন্দ্রের ৫০কিলোমিটার ব্যাসার্ধের মধ্যে বর্তমান একটানা সর্বোচ্চ বাতাসে গতিবেগ ৪৫কিমি/ঘন্টা, যা দমকা হাওয়া সহ ৬০কিমি/ঘন্টা পর্যন্ত বৃদ্ধি পাচ্ছে। 

এটি আরো শক্তি বৃদ্ধি করে আগামী ৩ ঘন্টার মধ্যে গভীর নিম্নচাপে পরিনত হতে পারে। উপকূল অতিক্রম করা পর্যন্ত এর শক্তি বৃদ্ধির আরো সুযোগ থাকবে। 

এটি আজ রাতে ভোলা/পটুয়াখালী উপকূল অতিক্রম করতে পারে এবং দেশের অভ্যন্তরে বৃষ্টি বৃদ্ধি পেতে পারে। 
আপডেট : ১৩ সেপ্টেম্বর,  দুপুর ১টা #BWOT 
Image: BAF Radar (MOSAIC)",advisory
"সিস্টেম আপডেট ১ 

উত্তর পূর্ব বঙ্গপোসাগর এবং তৎসংলগ্ন এলাকায় অবস্থানরত লঘুচাপটি কিছুটা উত্তর দিকে অগ্রসর হয়ে সুস্পষ্ট লঘুচাপে পরিনত হয়েছে।
এটি আজ ১৩ ই সেপ্টেম্বর সকাল ১০ টায় চট্টগ্রাম সমুদ্র বন্দর থেকে ৫০ কিলোমিটার দক্ষিণ পশ্চিমে অবস্থান করছিলো।
এটি আরও জোরদার হয়ে উত্তর দিকে অগ্রসর হতে পারে।
লঘুচাপ কেন্দ্রের ৪৪ কিলোমিটার এর ভেতরে বাতাসের একটানা গর গতিবেগ ঘন্টায় ৪০ কিলোমিটার, যা দমকা হাওয়া আকারে ৫৫ কিলোমিটার পর্যন্ত বৃদ্ধি পাচ্ছে। সাগর ঐ স্থানে বেশ উত্তাল রয়েছে।

সিস্টেম গতিপথ : এই লঘুচাপটি আজ রাতে নিম্নচাপ আকারে ভোলা পটুয়াখালী তৎসংলগ্ন এলাকা দিয়ে দেশে প্রবেশ করতে পারে ও পরবর্তী সময়ে বরিশাল, গোপালগঞ্জ, নড়াইল যশোর হয়ে পশ্চিমবঙ্গ এলাকায় প্রবেশ করতে পারে। এইসময় এইসকল এলাকায় দমকা হাওয়া বয়ে যেতে পারে।

এই মুহুর্তে সিস্টেম টি বেশ দক্ষিণে থাকায় বৃষ্টিপাত সাগরে বেশি হচ্ছে, তবে রাতে সিস্টেম টি দেশের অভ্যন্তরে প্রবেশ করলে দেশের মধ্যো ও দক্ষিণ অঞ্চলে বৃষ্টির পরিমাণ অনেক বৃদ্ধি পেতে পারে।

এর ফলে আজ রাত থেকে আগামী সোমবার পর্যন্ত, চট্টগ্রাম, বরিশাল ও খুলনা বিভাগের অনেক এলাকায় ভারি থেকে অতি ভারি বর্ষণ হতেপারে।

অপরদিকে সিস্টেম টি আমাদের ধারনার চেয়ে বেশি দক্ষিণ দিকে থাকায় দেশের সিলেট,ঢাকা, ময়মনসিংহ, রাজশাহী ও রংপুর বিভাগে পূর্বাভাসে দেওয়া বৃষ্টির পরিমাণ এর চেয়ে বেশ কম বৃষ্টি হতে পারে।

তবে আগামীকাল থেকে দেশের দক্ষিণ অঞ্চলের পাশাপাশি দেশের বাকি এলাকায় বৃষ্টির পরিমাণ বৃদ্ধি পেতেপারে কিছুটা। তবে ভ্যাপসা গরম অব্যাহত থাকবে উত্তর ও মধ্যো অঞ্চলে।

এদিকে সাগরে সিস্টেম থাকায় আগামী সোমবার পর্যন্ত সাগর বেশ উত্তাল থাকতে পারে, ফলাফল এই সময়ের ভেতরে মাছ ধরতে সাগরে প্রবেশ করা যাবেনা বা যথেষ্ট ঝুকিপূর্ণ হবে।

আবহাওয়ার সবচেয়ে নির্ভরযোগ্য পূর্বাভাস পেতে আপনারা অবস্যই দেশের সরকারি আবহাওয়া অধিদপ্তর এর পূর্বাভাস গুলো দেখবেন ও মানবেন।

নোট : প্রাকৃতিক কারনে মহা বৃষ্টি বলয় ঢল শুধুমাত্র দেশের দক্ষিণ ও উপকূলীয় এলাকায় সক্রিয় থাকতে পারে ও দেশের বাকি এলাকায় স্বাভাবিক বৃষ্টি হতে পারে।

ধন্যবাদ : Bwot weather.
পোস্ট আপডেট : ১৩ ই সেপ্টেম্বর সকাল ১০ টা বেজে ৫১ মিনিট।",advisory
"মিডিয়া, BWOT এর ভলান্টিয়ার, শুভাকাঙ্ক্ষী ও জনসাধারণদের উদ্দেশ্যে প্রেরিত বিশেষ আবহাওয়া বিজ্ঞপ্তি

বরাবর,                                                           Date: Sep 11, 2024

মহোদয়/মহোদয়া 
বিষয়: অতিভারী বর্ষণ,  পাহাড় ধস, জলাবদ্ধতা  ও বন্যার সতর্কবার্তা 

সম্ভাষণ, 
বাংলাদেশ ওয়েদার অবজারভেশন টিম আবহাওয়ার বিভিন্ন গুরুত্বপূর্ণ প্যারামিটার ও আবহাওয়ার মডেল সমূহ বিশ্লেষণ করে আগামী এক সপ্তাহে দেশের আবহাওয়ার বিশেষ পরিবর্তনের সম্ভাবনা পেয়েছে। এসব পরিবর্তনে মধ্যে থাকতে পারে ভারী থেকে অতি ভারী বর্ষণ, জলাবদ্ধতা, পাহাড় ধস ও বন্যার মত দুর্যোগের আশঙ্কা।
নোটঃ এই লেটারটি শুধুমাত্র একটি সতর্কতামুলক  বার্তা। এতে জনমনে আতঙ্ক সৃষ্টি করার কোন উদ্দেশ্য নেই। এই পূর্বাভাস প্রাকৃতিক কারণে যেকোনো সময় পরিবর্তনযোগ্য। এর উপর ভিত্তি করে জানমালের ক্ষতি হতে পারে এমন সিদ্ধান্ত নেওয়া থেকে বিরত থাকুন। অবশ্যই যেকোনো গুরুত্বপূর্ণ সিদ্ধান্তে বাংলাদেশ আবহাওয়া অধিদপ্তর এর তথ্য অনুসরণ করুন।
আগামী ১২ই সেপ্টেম্বর চট্টগ্রাম বিভাগ ও  তৎসংলগ্ন এলাকায় একটি লঘুচাপ/স্থল লঘুচাপ সৃষ্টি হতে পারে। যা বাংলাদেশের দক্ষিণাঞ্চল ও মধ্যাঞ্চলের উপর দিয়ে ধীর গতিতে পশ্চিমবঙ্গের দিকে অগ্রসর হতে পারে। এর প্রভাবে বাংলাদেশের একাংশে বৃষ্টি বলয় “ঢল”  প্রবল সক্রিয় হতে পারে ১২ থেকে ১৫ই সেপ্টেম্বর পর্যন্ত। যে কারণে বাংলাদেশের চট্টগ্রাম বিভাগ, বরিশাল বিভাগ, খুলনা বিভাগ এবং সিলেট বিভাগ ও ঢাকা বিভাগের অনেক এলাকায় ব্যাপক ভারী বর্ষণ হতে পারে। 
১১ ই সেপ্টেম্বর হতে ১৬সেপ্টেম্বর পর্যন্ত বিভাগ অনুযায়ী সম্ভাব্য গড় বৃষ্টিপাতের পরিমাণ নিচে উল্লেখ করা হলোঃ
বিভাগের নাম গড় সম্ভাব্য বৃষ্টিপাত (মিমি) বৃষ্টির দিন সংখ্যা (গড়)
 চট্টগ্রাম           ৩৫০-৫৫০                            ৬ দিন
 বরিশাল          ৩০০-৪৫০                             ৬ দিন
 সিলেট           ৩০০-৩৫০                              ৫ দিন
 খুলনা          ২৫০-৩৫০                              ৫ দিন
 ঢাকা          ১৬০-২৫০                              ৪ দিন
 ময়মনসিংহ  ১৫০-২২০                              ৪ দিন
 রাজশাহী    ১০০-১৫০                              ৩ দিন
 রংপুর            ৮০-১৫০                               ৩ দিন

বন্যা সতর্কবার্তা: ১২ই সেপ্টেম্বর হতে ১৫ ই সেপ্টেম্বরের মধ্যে উজানে এবং দেশের মধ্যে ভারী থেকে অতি ভারী বর্ষণের কারণে কক্সবাজার, চট্টগ্রাম, বান্দরবান, খাগড়াছড়ি, ফেনী, কুমিল্লা, নোয়াখালী, লক্ষীপুর ও চাঁদপুর জেলার নিচু এলাকা প্লাবিত হতে পারে। এছাড়াও খুলনা, বরিশাল ও সিলেট বিভাগের নিচু এলাকায় ভারী বর্ষণের কারণে সাময়িক জলাবদ্ধতার সম্ভাবনা রয়েছে।

পাহাড় ধসের সর্তকতা: পার্বত্য চট্টগ্রামের কতিপয় অঞ্চলে ১২ থেকে ১৫ সেপ্টেম্বরের মধ্যে ভারী বর্ষণ জনিত কারণে পাহাড় ধসের আশঙ্কা রয়েছে। 

সমূদ্র সতর্কতা: সম্ভাব্য লঘুচাপটির সুস্পষ্ট লঘুচাপ বা স্থল নিম্নচাপে পরিনত হওয়ার সম্ভাবনা থাকায় এর প্রভাবে ১৩-১৫/১৬ই সেপ্টেম্বর পর্যন্ত সাগর বেশ উত্তাল থাকতে পারে। এতে গভীর সাগরে বিচরণ অত্যন্ত ঝুকিপূর্ণ হতে পারে। 

অতএব, উক্ত এলাকাসমূহে সম্ভাব্য দুর্যোগ মোকাবেলায় সতর্ক অবস্থানে থেকে আবহাওয়ার তথ্য প্রদানকারী সংস্থাসমূহের  সাথে  প্রতিনিয়ত যোগাযোগ রেখে সঠিক সময়ে সঠিক সিদ্ধান্ত গ্রহণ করার জন্য বিশেষভাবে অনুরোধ করছি। এবং অবশ্যই গুরুতর সিদ্ধান্ত গ্রহনের ক্ষেত্রে বাংলাদেশ আবহাওয়া অধিদপ্তরের নির্দেশনা অনুসরণ করার আহবান করছি।
অনুরোধক্রমে, 
বি ডব্লিউ ও টি কর্তৃপক্ষ
Bangladesh Weather Observation Team- BWOT",advisory
"মেজাজ টা আসলেই খারাপ হয়ে যাচ্ছে তাইনা??
পেজে দেখলেন বৃষ্টি বলয় ঢল আসছে আজ থেকে, 
অথচ আপনার এলাকায় তাপপ্রবাহ ঢল চলছে তাইনা??

এখন একটু চট্টগ্রাম বিভাগে খোজ নিয়ে দেখুন, বৃষ্টিবলয় ঢলের প্রভাব শুরু হয়ে গিয়েছে।

মহা বৃষ্টি বলয় ঢল শুধুমাত্র সিলেট, চট্টগ্রাম, বরিশাল ও খুলনা বিভাগ ও ঢাকা বিভাগের দক্ষিণ অঞ্চল এর জন্য বেশি প্রযোজ্য।

তবে দেশের অন্যান্য এলাকায় ও বেশ প্রভাব থাকবে। 

আপনার এলাকায় একবার বৃষ্টি শুরু হলে বুঝবেন কি জালা, ঢল মুলোতো অল্প সময়ে বেশি বৃষ্টি ঘটায়।

মেজাজ টা খারাপ করে হলেও কষ্ট করে অপেক্ষা করুন, মহা বৃষ্টি বলয় ঢল আসছে ইনশাল্লাহ, হয়তোবা সময়টা আপনার এলাকায় আগে নয়তো কিছুটা পরে।

ধন্যবাদ : Bwot",advisory
"দুপুরে চাঁদে বন্যা হয়েছে শিরোনামে ছোট একটা পোস্ট দিয়েছিলাম। মূল ব্যাপার হল, বাংলাদেশের পত্রিকা ""চাঁদে"" বন্যা বানিয়ে দিয়েছে। এটাকে ক্রিটিক না করলে হয়? সাথে এদের নিয়ে কিছুটা মজা নেয়াও হল, আবার দু চারজন যারা আফ্রিকার এই দেশটির নাম জানতেন না তাদেরও জানা হল। 

তবে ঐ দেশের নামটি একটি এরাবিক নাম, ওর উচ্চারণ চাঁদ কিংবা চাদ নয়, মূল উচ্চারণ ""শাদ"" এর মত। আরবী শীন দিয়ে উচ্চারণ, আরবিতে ""চ"" বর্ণ নেই। যাইহোক, সেখানে ভয়াবহ বন্যায় ৩৪০+ মানুষ মারা গেছে। ঐসব দেশ প্রধানত বন্যাপ্রবণ না, তাই তাদের সেই অর্থে প্রস্ততিও থাকেনা। তার উপর পরাশক্তির উন্মুক্ত ল্যাবোরেটরি খ্যাত এই দেশটি তৃতীয় বিশ্বের অতি দরিদ্র একটি মুসলিম দেশ। সবাই এই দেশটির মানুষদের জন্য দোয়া করবন। 

আপডেটঃ পত্রিকাটি বানান আপডেট করেছে।",advisory
অতিপ্রবল বর্ষণে বন্যায় প্লাবিত কক্সবাজার জেলা! আজ সকাল ৬টা পর্যন্ত গত ২৪ ঘন্টায় এখানে দেশের সর্বোচ্চ বৃষ্টিপাত রেকর্ড করা হয় ৩৭৮ মিলিমিটার!©BMD,advisory
"আগামীকাল কক্সবাজারে বন্যা পরিস্থিতি তৈরী হতে পারে, ইতোমধ্যেই নিম্ন এলাকাসমূহ প্লাবিত হয়েছে। এ ছাড়া সমগ্র দক্ষিণাঞ্চল প্লাবিত হওয়ার ঝুকিতে রয়েছে। লঘুচাপটি আমাদের ধারনার চেয়ে সামান্য দক্ষিণে থাকায় উত্তর বঙ্গ কিছুটা কম বৃষ্টিপাত পেতে পারে, তবে দক্ষিণ মারাত্মক পর্যায়ে। 

বন্যার সতর্কতা বলবৎ রয়েছে",advisory
"বন্যা পূর্বাভাস ও সতর্কীকরণ কেন্দ্রের পূর্বাভাস ! 
অবশেষে তারাও আমাদের মতো আতঙ্ক ছড়াচ্ছে। কতিপয় ব্যক্তিদের জন্য বৃষ্টি বন্যা কিছুরই সম্ভাবনা নেই সব গুজব! 

বিঃদ্রঃ যারা ঝুঁকিপূর্ন এলাকায় আছেন, বিশেষ ভাবে সতর্ক থাকুন।",advisory
"দেশের বিভিন্ন স্থানে শুরু হয়েছে বৃষ্টিপাত। এখন পর্যন্ত এলাকার সংখ্যা বেশি চট্টগ্রাম বিভাগে। বৃষ্টিহীন অঞ্চলে প্রবল ভ্যাপসা গরম অনুভুত হচ্ছে। কোথায় কেমন বৃষ্টি হতে পারে তা জানতে বৃষ্টিবলয় ঢল এর বিস্তারিত দেখুন আমাদের পেইজে অথবা ওয়েবসাইটে। #BWOT
Img: BAF Radar",advisory
"এবার ভয়াবহ বন্যার কবলে চাঁদ। 

বিস্তারিত প্রথম কমেন্টে",advisory
"রাজশাহী রংপুর বিভাগের বাসিন্দারা ১৩ তারিখের আগে মূল বৃষ্টির আশা করলে আশাহত হতে পারেন। যদিও বিক্ষিপ্ত কোথাও কোথাও হতে পারে, তবে তা আশানুরূপ নয় (এমনিতেও সবচেয়ে কম এদিকেই) । অনেকেই বুঝতে ভুল করেন যে বৃষ্টিবলয় শুরু মানে সারাদেশে একসাথে শুরু। কিন্তু আমরা পর্যায়ক্রমে এক অঞ্চলে আগে ও অন্য অঞ্চলে পরে শুরু হওয়ার কথা উল্লেখ করি। যা ছবিতে যুক্ত অংশ পড়লেই বুঝার কথা। 

আপডেট অনুযায়ী আজ চট্টগ্রাম বিভাগের দক্ষিনাঞ্চল দিয়ে বৃষ্টিবলয় সক্রিয় হয়েছে। আগামীকাল তা দেশের আরও বিস্তীর্ণ এলাকায় সক্রিয় হতে পারে (চট্টগ্রাম, বরিশাল, খুলনা, ঢাকা, ময়মনসিংহ বিভাগ ও সিলেট বিভাগের কিছু অংশে)। #BWOT",advisory
"বৃষ্টি বলয় ঢল এর প্রভাব 
চট্টগ্রাম ও কক্সবাজার ইতিমধ্যে মাঝারি থেকে ভারী বৃষ্টিপাত।
পরবর্তীতে বরিশাল বিভাগ 
#বৃষ্টি #বরিশাল #চট্টগ্রাম #কক্সবাজার #মাঝারিবৃষ্টি #ভারীবৃষ্টি #বৃষ্টিরপ্রভাব #আবহাওয়ারপূর্বাভাস #বাংলাদেশ #WeatherUpdate #RainAlert",advisory
"চট্টগ্রাম বিভাগের কক্সবাজার জেলা সহ বরিশাল বিভাগের বেশ কিছু এলকা ইতিমধ্যেই মাঝারি থেকে ভারি বৃষ্টির সম্মুখীন হয়েছে।
আগামী কয়েক ঘন্টার এ বৃষ্টি বরিশাল বিভাগের আরোও কিছু এলাকা মাঝারি থেকে ভারি বৃষ্টির সম্মুখীন করতে পারে।",advisory
"বৃষ্টি বলয় ঢল কক্সবাজার দিয়ে সক্রিয় হতে শুরু করেছে। আগামীকাল সকালের মধ্যেই চট্টগ্রাম বিভাগের দক্ষিণ অংশে ভারী বর্ষণ শুরু। এরপর পর্যায়ক্রমে তা ১৩ তারিখের মধ্যে প্রায় দেশের ৭০% এলাকায় সক্রিয়তা প্রদর্শন করতে পারে। 

এবং চট্টগ্রাম-বরিশাল ও খুলনা বিভাগে প্রবল শক্রিয় হয়ে উঠতে পারে। #BWOT",advisory
বৃষ্টিবলয় ঢল ও বন্যার বিশেষ লাইভ,advisory
কিছু প্রস্তুতির ত্রুটি থাকায় আমাদের আজকের বিশেষ লাইভটি পূর্বের সময় থেকে আরো ৩০ মিনিট বিলম্ব করে রাত ১০টায় শুরু হবে ইনশা-আল্লাহ। আমাদের সাথেই থাকুন।,advisory
"২০২৪ সালের ১ জানুয়ারি থেকে ৯ সেপ্টেম্বর পর্যন্ত গত ২৫১ দিনে বাংলাদেশের বিভাগীয় শহরগুলোর(মহানগরীর) সর্বমোট বৃষ্টির পরিমাণ নিচে দেয়া হল: 

১/ সিলেট মহানগরী- ৫২২৯ মিলিমিটার 
২/ চট্টগ্রাম মহানগরী- ২৭৩৩ মিলিমিটার 
৩/ বরিশাল মহানগরী- ১৭৪৩ মিলিমিটার 
৪/ ময়মনসিংহ মহানগরী- ১৬৩২ মিলিমিটার 
৫/ রংপুর মহানগরী- ১৬০০ মিলিমিটার 
৬/ ঢাকা মহানগরী- ১৫৩২ মিলিমিটার 
৭/ খুলনা মহানগরী- ১৩০৭ মিলিমিটার 
৮/ রাজশাহী মহানগরী- ৭৩৫ মিলিমিটার 

সোর্স: বাংলাদেশ আবহাওয়া অধিদপ্তর।
তথ্য পূনর্বিন্যাসকরন: খালেদ ইবনে হোছাইন আদিল",advisory
"বিশেষ দৃষ্টি আকর্ষণ! 
আজ রাত ৯ঃ৩০ টায় বৃষ্টিবলয় ঢল ও বন্যার ঝুঁকি সম্পর্কে একটি বিশেষ লাইভ এর আয়োজন করা হয়েছে৷ সবাইকে গুরুত্বপূর্ণ তথ্যের জন্য লাইভটিতে আমন্ত্রণ রইলো।",advisory
